timestamp,sender,receiver,amount,sender_balance,is_fraud
2024-11-06 18:21:04,4000009540216788,4000005376182045,2150,26320,0
2024-11-06 18:21:04,4000005394061874,4000009826054713,12156,32475,0
2024-11-06 18:21:04,4000005192780642,4000005928470138,16188,47473,0
2024-11-06 18:21:04,4000007986523410,4000009728346506,10496,51810,0
2024-11-06 18:21:04,4000001430928564,4000006451297302,786,110788,0
2024-11-06 18:21:04,4000001457286938,4000006714025987,9051,29701,0
2024-11-06 18:21:04,4000008639752414,4000000648791251,8123,107479,0
2024-11-06 18:21:04,4000000532417898,4000009704538126,7441,68616,0
2024-11-06 18:21:04,4000005729631805,4000002085943163,29856,61208,1
2024-11-06 18:21:04,4000006274935815,4000006971543201,3630,37932,0
2024-11-06 18:21:04,4000000913467850,4000005047319869,9357,78358,0
2024-11-06 18:21:04,4000004693125787,4000007053981426,12714,82115,0
2024-11-06 18:21:04,4000000732891561,4000009607215343,3359,54786,0
2024-11-06 18:21:04,4000006582931407,4000009645271837,15010,42414,0
2024-11-06 18:21:04,4000006387951204,4000003081246957,16675,54757,0
2024-11-06 18:21:04,4000004051379869,4000000561478290,1997,15453,0
2024-11-06 18:21:04,4000003806519472,4000007218693502,10750,11057,0
2024-11-06 18:21:04,4000007096384216,4000000891756340,4553,24676,0
2024-11-06 18:21:04,4000003684721596,4000008526431908,12857,137493,0
2024-11-06 18:21:04,4000006875012931,4000009723601541,173,99112,0
2024-11-06 18:21:04,4000006453709189,4000008126405930,11171,35416,0
2024-11-06 18:21:04,4000008042176599,4000006154038292,2613,169680,0
2024-11-06 18:21:04,4000004716039254,4000002195607484,8315,102951,0
2024-11-06 18:21:04,4000008903516727,4000005432968718,1871,102914,0
2024-11-06 18:21:04,4000001863957049,4000002986543070,8298,29492,0
2024-11-06 18:21:04,4000009028673146,4000006875034299,5917,118231,0
2024-11-06 18:21:04,4000002537986406,4000007329586017,10907,134098,0
2024-11-06 18:21:04,4000009815234607,4000007924158030,2479,94204,0
2024-11-06 18:21:04,4000004567082130,4000002814690754,10181,22542,0
2024-11-06 18:21:04,4000007640135825,4000009280714356,12069,143044,0
2024-11-06 18:21:04,4000001652783903,4000002714069851,12104,70381,0
2024-11-06 18:21:04,4000007813529465,4000008452693109,18103,52694,0
2024-11-06 18:21:04,4000008759013423,4000008175639041,14476,24480,0
2024-11-06 18:21:04,4000006071892458,4000002934876507,4958,25227,0
2024-11-06 18:21:04,4000006354208174,4000009270358461,3347,89858,0
2024-11-06 18:21:04,4000009684305272,4000004750916821,13262,46849,0
2024-11-06 18:21:04,4000008029675340,4000004913860528,10870,91445,0
2024-11-06 18:21:04,4000009861543026,4000009782631041,892,15792,0
2024-11-06 18:21:04,4000001540286978,4000007280514396,715,83986,0
2024-11-06 18:21:05,4000000976315483,4000006957102840,4327,166847,0
2024-11-06 18:21:05,4000005430287699,4000005976810433,7597,33502,0
2024-11-06 18:21:05,4000003128946072,4000006528190373,9452,43149,0
2024-11-06 18:21:05,4000004071238657,4000005138709622,15270,74567,0
2024-11-06 18:21:05,4000009128706531,4000000829417353,13255,151626,0
2024-11-06 18:21:05,4000008406172952,4000005103826476,12923,120775,0
2024-11-06 18:21:05,4000006591708325,4000001564709384,11707,39934,0
2024-11-06 18:21:05,4000005467209137,4000009304526877,2715,66524,0
2024-11-06 18:21:05,4000008431572903,4000005698437218,36571,55168,1
2024-11-06 18:21:05,4000001937680452,4000005198437064,11080,19349,0
2024-11-06 18:21:05,4000001504738295,4000008471029566,14464,34770,0
2024-11-06 18:21:05,4000000618379251,4000006419538029,13479,26322,0
2024-11-06 18:21:05,4000002801965342,4000009178453067,16372,93137,0
2024-11-06 18:21:05,4000001763842903,4000008567124305,17522,38678,0
2024-11-06 18:21:05,4000000193746858,4000003780964512,6017,79846,0
2024-11-06 18:21:05,4000007201896351,4000000721396457,7225,30957,0
2024-11-06 18:21:05,4000002561793082,4000008972036458,17311,80048,0
2024-11-06 18:21:05,4000008602179355,4000003269180572,11593,17286,0
2024-11-06 18:21:05,4000005497682311,4000007326509145,13596,87214,0
2024-11-06 18:21:05,4000005879123405,4000001956432801,1892,40997,0
2024-11-06 18:21:05,4000004679380125,4000003782049163,1989,51187,0
2024-11-06 18:21:05,4000002074596832,4000004270168531,7769,23911,0
2024-11-06 18:21:05,4000009576012838,4000009051278367,3462,15202,0
2024-11-06 18:21:05,4000004673901520,4000005693807126,51757,85215,1
2024-11-06 18:21:05,4000002753018967,4000005076498139,18547,87567,0
2024-11-06 18:21:05,4000004781296052,4000003651782902,17173,34238,0
2024-11-06 18:21:05,4000009230564174,4000009561370829,11981,93626,0
2024-11-06 18:21:05,4000002850364918,4000000974835219,6083,65795,0
2024-11-06 18:21:05,4000000648379255,4000006298371500,11552,123338,0
2024-11-06 18:21:05,4000005037926483,4000005143276088,7536,62726,0
2024-11-06 18:21:05,4000005720194381,4000008605417398,18226,105849,0
2024-11-06 18:21:05,4000008194352600,4000001950428375,4231,24782,0
2024-11-06 18:21:05,4000008746930127,4000006421850974,15435,54351,0
2024-11-06 18:21:05,4000002583947013,4000006374510898,18815,67014,0
2024-11-06 18:21:05,4000003601254895,4000002473568101,9684,106567,0
2024-11-06 18:21:05,4000007859461201,4000000784293518,8609,26157,0
2024-11-06 18:21:05,4000009123645783,4000009023857140,6146,81006,0
2024-11-06 18:21:05,4000002691354805,4000001429875305,4686,144957,0
2024-11-06 18:21:05,4000006943120781,4000000185796432,5539,104767,0
2024-11-06 18:21:05,4000001492375068,4000006301945787,12522,71056,0
2024-11-06 18:21:05,4000000287154365,4000006012493788,5108,84524,0
2024-11-06 18:21:05,4000002690753148,4000000241967530,6983,92068,0
2024-11-06 18:21:05,4000000618734257,4000006981043259,14128,33812,0
2024-11-06 18:21:05,4000006574891205,4000009724301851,18757,140260,0
2024-11-06 18:21:05,4000003027941562,4000007194386501,8238,196603,0
2024-11-06 18:21:05,4000004276158395,4000001324850692,15665,124742,0
2024-11-06 18:21:05,4000006594123803,4000001857249601,16755,58752,0
2024-11-06 18:21:05,4000005891207434,4000003276048598,6134,61070,0
2024-11-06 18:21:05,4000004695870133,4000005614823970,324,64982,0
2024-11-06 18:21:05,4000008126745301,4000001894703651,18326,74294,0
2024-11-06 18:21:05,4000006317498508,4000006901572486,11457,43806,0
2024-11-06 18:21:05,4000000962738458,4000003068942719,17464,28078,0
2024-11-06 18:21:05,4000008713459068,4000000152473866,19009,113750,0
2024-11-06 18:21:06,4000004617082353,4000001832654909,1077,48973,0
2024-11-06 18:21:06,4000008075462932,4000006401593784,13677,90203,0
2024-11-06 18:21:06,4000005127948306,4000004653179287,18091,63646,0
2024-11-06 18:21:06,4000004627983053,4000006348710293,19637,64646,0
2024-11-06 18:21:06,4000001906483755,4000000786125437,56662,129173,1
2024-11-06 18:21:06,4000001907658348,4000006751498204,3434,47577,0
2024-11-06 18:21:06,4000009504138622,4000009270834164,11346,38060,0
2024-11-06 18:21:06,4000000783254164,4000000763514298,3664,16566,0
2024-11-06 18:21:06,4000000394261756,4000001530742964,19160,98018,0
2024-11-06 18:21:06,4000005821793644,4000002074698513,4088,17582,0
2024-11-06 18:21:06,4000005728146037,4000009843765101,10343,21297,0
2024-11-06 18:21:06,4000006175438026,4000004691283059,18226,45950,0
2024-11-06 18:21:06,4000009127564303,4000005841063721,10233,82008,0
2024-11-06 18:21:06,4000009201486753,4000009287053469,15356,40578,0
2024-11-06 18:21:06,4000002019863453,4000008790123645,771,3632,0
2024-11-06 18:21:06,4000008397604518,4000005701693823,12542,31476,0
2024-11-06 18:21:06,4000000934562713,4000009025183479,4655,26724,0
2024-11-06 18:21:06,4000004071658920,4000002157438605,10633,46998,0
2024-11-06 18:21:06,4000002084153699,4000003465279103,14750,23023,0
2024-11-06 18:21:06,4000009251634088,4000005271683097,14068,80758,0
2024-11-06 18:21:06,4000008143569270,4000003715049264,17947,80091,0
2024-11-06 18:21:06,4000007182364502,4000003570869418,14017,24737,0
2024-11-06 18:21:06,4000006170823495,4000002148057639,3087,43068,0
2024-11-06 18:21:06,4000005923780416,4000008157964300,8771,131186,0
2024-11-06 18:21:06,4000002658714033,4000009386270451,1574,75839,0
2024-11-06 18:21:06,4000006047291389,4000006539071281,17253,74614,0
2024-11-06 18:21:06,4000002174596807,4000002930158645,10161,168507,0
2024-11-06 18:21:06,4000008362401593,4000000258413675,42053,65604,1
2024-11-06 18:21:06,4000006921784533,4000009340618720,4602,51242,0
2024-11-06 18:21:06,4000001732098652,4000009675301249,4492,30807,0
2024-11-06 18:21:06,4000007198532647,4000000583467917,15796,52903,0
2024-11-06 18:21:06,4000009748326157,4000007862149504,8260,76232,0
2024-11-06 18:21:06,4000008512069340,4000008156349701,1241,62282,0
2024-11-06 18:21:06,4000009407523169,4000000459627818,1618,100513,0
2024-11-06 18:21:06,4000007815369407,4000003841625904,5988,72413,0
2024-11-06 18:21:06,4000002913648570,4000004625870393,19596,63664,0
2024-11-06 18:21:06,4000008731926049,4000003862140973,17977,41446,0
2024-11-06 18:21:06,4000005320891642,4000001794328054,19924,39877,0
2024-11-06 18:21:06,4000005792864101,4000001409738564,19319,89013,0
2024-11-06 18:21:06,4000004927603518,4000009824016730,16016,17039,0
2024-11-06 18:21:06,4000004036189573,4000003781569203,13365,114473,0
2024-11-06 18:21:06,4000006752138098,4000007643128090,3545,65791,0
2024-11-06 18:21:06,4000008394215607,4000009542013761,1418,98229,0
2024-11-06 18:21:06,4000007985124301,4000006482537015,12121,84181,0
2024-11-06 18:21:06,4000001475693206,4000007915034869,19648,56460,0
2024-11-06 18:21:06,4000005694827305,4000004637098520,7004,54947,0
2024-11-06 18:21:06,4000004205897618,4000004165873203,11205,25663,0
2024-11-06 18:21:06,4000009062315745,4000005802149634,10506,128648,0
2024-11-06 18:21:06,4000001609354287,4000004938257106,660,91473,0
2024-11-06 18:21:06,4000003820195473,4000003756821902,1806,5428,0
2024-11-06 18:21:06,4000003692504182,4000003016297489,17040,119604,0
2024-11-06 18:21:06,4000008359067423,4000003542187063,15761,25907,0
2024-11-06 18:21:06,4000002589371606,4000001049587231,4360,74220,0
2024-11-06 18:21:06,4000007841629535,4000002384956015,10004,40655,0
2024-11-06 18:21:07,4000004082576913,4000006730421855,13805,84110,0
2024-11-06 18:21:07,4000009074852636,4000002461038752,15479,90017,0
2024-11-06 18:21:07,4000004619327509,4000001873925408,4569,56874,0
2024-11-06 18:21:07,4000008624793100,4000006251890348,10881,50292,0
2024-11-06 18:21:07,4000000715984326,4000008635192474,10708,61315,0
2024-11-06 18:21:07,4000004901385678,4000008742165397,12744,25948,0
2024-11-06 18:21:07,4000009602837455,4000006457031820,1977,43409,0
2024-11-06 18:21:07,4000007094251367,4000000976842353,12681,93412,0
2024-11-06 18:21:07,4000004580317927,4000006475391081,2022,72244,0
2024-11-06 18:21:07,4000003758619429,4000001623458791,9018,77541,0
2024-11-06 18:21:07,4000008721635907,4000001590642831,15200,85114,0
2024-11-06 18:21:07,4000004726980356,4000000462859135,12168,117216,0
2024-11-06 18:21:07,4000007514689303,4000008693742152,8428,61776,0
2024-11-06 18:21:07,4000009267543018,4000001956470280,362,15971,0
2024-11-06 18:21:07,4000001746530823,4000008237061549,15930,80324,0
2024-11-06 18:21:07,4000006029387148,4000005940763213,18625,46623,0
2024-11-06 18:21:07,4000000329586418,4000000942165830,16113,23283,0
2024-11-06 18:21:07,4000002179368509,4000000951673427,8173,91666,0
2024-11-06 18:21:07,4000008976435029,4000002716903453,4729,84620,0
2024-11-06 18:21:07,4000008673219544,4000003025741683,8546,42604,0
2024-11-06 18:21:07,4000001482536091,4000001803794650,94660,190911,1
2024-11-06 18:21:07,4000002910438652,4000000931267852,1707,93180,0
2024-11-06 18:21:07,4000001254987639,4000004921360586,4705,17744,0
2024-11-06 18:21:07,4000008203695148,4000006173504290,5266,29141,0
2024-11-06 18:21:07,4000009324081671,4000006730184297,16179,18715,0
2024-11-06 18:21:07,4000009652730840,4000004736120951,11205,38244,0
2024-11-06 18:21:07,4000006410832579,4000006784239518,18963,145167,0
2024-11-06 18:21:07,4000000263485718,4000000542897311,17445,71196,0
2024-11-06 18:21:07,4000001325478964,4000008014327691,10606,66465,0
2024-11-06 18:21:07,4000003405712965,4000005681403722,14023,73544,0
2024-11-06 18:21:07,4000009073184627,4000000298176340,8125,22522,0
2024-11-06 18:21:07,4000005786943010,4000001496508235,5388,61681,0
2024-11-06 18:21:07,4000001740365291,4000000841237656,10549,107076,0
2024-11-06 18:21:07,4000000256498736,4000004192753600,10530,85851,0
2024-11-06 18:21:07,4000000986432518,4000006308251791,15914,92786,0
2024-11-06 18:21:07,4000004517982603,4000005716238903,18167,134434,0
2024-11-06 18:21:07,4000002496357011,4000008321697042,7419,8842,0
2024-11-06 18:21:07,4000005801734261,4000003248150696,16488,46258,0
2024-11-06 18:21:07,4000008136029746,4000006150234986,8588,61342,0
2024-11-06 18:21:07,4000004235097189,4000009537610241,14468,179778,0
2024-11-06 18:21:07,4000003012789562,4000008742605319,8890,65253,0
2024-11-06 18:21:07,4000007061823941,4000001863405296,5249,87217,0
2024-11-06 18:21:07,4000006879530144,4000000497328510,2419,11773,0
2024-11-06 18:21:07,4000004283950719,4000007652914083,1285,46144,0
2024-11-06 18:21:07,4000006053941729,4000008695071436,1624,99491,0
2024-11-06 18:21:07,4000000413287691,4000001356248070,5894,18395,0
2024-11-06 18:21:07,4000002956483711,4000001854972635,6327,104516,0
2024-11-06 18:21:07,4000001796352086,4000002406391571,3859,87879,0
2024-11-06 18:21:07,4000000361845292,4000007083625944,22602,37612,1
2024-11-06 18:21:07,4000005287691308,4000002813609573,10920,165350,0
2024-11-06 18:21:07,4000008154073964,4000000198746523,19159,44848,0
2024-11-06 18:21:07,4000008590412636,4000002941087536,14901,15076,0
2024-11-06 18:21:07,4000007234810965,4000004852367196,16873,92257,0
2024-11-06 18:21:07,4000008076452130,4000008754690217,17310,101435,0
2024-11-06 18:21:07,4000006879120458,4000001203549670,15141,64272,0
2024-11-06 18:21:07,4000006503197849,4000001972685408,4819,107681,0
2024-11-06 18:21:07,4000003764091522,4000006920845178,7214,13654,0
2024-11-06 18:21:07,4000001248593766,4000005491267382,476,27286,0
2024-11-06 18:21:08,4000001978045367,4000001589462035,4936,17168,0
2024-11-06 18:21:08,4000003890127646,4000008479035219,18815,185658,0
2024-11-06 18:21:08,4000000746193582,4000007014629858,1138,17741,0
2024-11-06 18:21:08,4000009427138055,4000009147630258,15032,42449,0
2024-11-06 18:21:08,4000001456270834,4000004750362919,4221,40938,0
2024-11-06 18:21:08,4000005289413701,4000008367925414,13681,21205,0
2024-11-06 18:21:08,4000003698217508,4000004316270580,2026,38168,0
2024-11-06 18:21:08,4000002601853979,4000009175436826,3094,74237,0
2024-11-06 18:21:08,4000009574082163,4000008925410735,18388,68744,0
2024-11-06 18:21:08,4000000723586147,4000007463985017,15202,101171,0
2024-11-06 18:21:08,4000008407231955,4000000873215943,14100,56246,0
2024-11-06 18:21:08,4000004815927037,4000005401793865,17566,99637,0
2024-11-06 18:21:08,4000009857016243,4000006958472101,10716,89704,0
2024-11-06 18:21:08,4000001306548728,4000005186437902,11204,63900,0
2024-11-06 18:21:08,4000005736214983,4000002087136956,2336,15546,0
2024-11-06 18:21:08,4000000724136959,4000007348025690,609,51779,0
2024-11-06 18:21:08,4000003481965024,4000003186540924,16757,48149,0
2024-11-06 18:21:08,4000001428065932,4000008376902511,4935,49215,0
2024-11-06 18:21:08,4000008025719431,4000007183045266,19699,43057,0
2024-11-06 18:21:08,4000003716892506,4000000729653180,5866,13423,0
2024-11-06 18:21:08,4000005670983213,4000007693051242,11269,74727,0
2024-11-06 18:21:08,4000009347681200,4000000145937266,18578,88462,0
2024-11-06 18:21:08,4000005680421733,4000007546102390,7657,53028,0
2024-11-06 18:21:08,4000002537984609,4000004673208157,19192,53035,0
2024-11-06 18:21:08,4000004208695175,4000006940581233,882,125471,0
2024-11-06 18:21:08,4000009201547380,4000005421603797,10118,84117,0
2024-11-06 18:21:08,4000006097851249,4000004329176857,10126,128925,0
2024-11-06 18:21:08,4000005170648290,4000001240579631,11822,160279,0
2024-11-06 18:21:08,4000004108765326,4000001074389628,3044,72667,0
2024-11-06 18:21:08,4000000583916723,4000000578329163,3568,54852,0
2024-11-06 18:21:08,4000003412069755,4000006048317951,43034,48476,1
2024-11-06 18:21:08,4000003497651287,4000003615709421,16297,139164,0
2024-11-06 18:21:08,4000004521980361,4000006780421359,2411,66866,0
2024-11-06 18:21:08,4000000865924130,4000007014629858,8290,65911,0
2024-11-06 18:21:08,4000001345760821,4000001036297851,9338,113497,0
2024-11-06 18:21:08,4000004193527680,4000006843170522,13680,112905,0
2024-11-06 18:21:08,4000006158029347,4000004703912588,6205,100653,0
2024-11-06 18:21:08,4000009645103824,4000007641052383,19302,88851,0
2024-11-06 18:21:08,4000002953108741,4000001954268736,5992,132366,0
2024-11-06 18:21:08,4000001695237487,4000002038594675,7695,63898,0
2024-11-06 18:21:08,4000003948765108,4000001608924353,8581,83589,0
2024-11-06 18:21:08,4000008763490526,4000009207365142,10924,43347,0
2024-11-06 18:21:08,4000007413560290,4000003205498765,3811,4702,0
2024-11-06 18:21:08,4000005681902376,4000003129740862,1815,55036,0
2024-11-06 18:21:08,4000007326081459,4000008401752634,9242,27193,0
2024-11-06 18:21:08,4000006483519202,4000001470932658,14105,83004,0
2024-11-06 18:21:08,4000008275946304,4000001395680721,4161,89476,0
2024-11-06 18:21:08,4000004869210736,4000008569710432,11711,47198,0
2024-11-06 18:21:08,4000007265913845,4000009028435710,10825,86039,0
2024-11-06 18:21:08,4000002731946057,4000005098214373,15837,61653,0
2024-11-06 18:21:08,4000004817032653,4000006370812454,14690,105365,0
2024-11-06 18:21:08,4000005273846098,4000002641397508,10043,194952,0
2024-11-06 18:21:08,4000007486120931,4000004698271354,13109,40225,0
2024-11-06 18:21:08,4000000261845939,4000003502497866,18415,130843,0
2024-11-06 18:21:08,4000001305427692,4000002136450879,8939,89991,0
2024-11-06 18:21:08,4000005327896040,4000008495602133,18026,98591,0
2024-11-06 18:21:08,4000002981465709,4000006189437055,51387,104810,1
2024-11-06 18:21:09,4000001796342582,4000007846093216,11966,72935,0
2024-11-06 18:21:09,4000002438975607,4000004082137591,17072,94306,0
2024-11-06 18:21:09,4000002648051975,4000009270361580,6038,58630,0
2024-11-06 18:21:09,4000001857064232,4000000491385722,17422,61770,0
2024-11-06 18:21:09,4000002658319700,4000006724058937,16527,37869,0
2024-11-06 18:21:09,4000003672918048,4000001984572032,501,34318,0
2024-11-06 18:21:09,4000002069354817,4000005287690433,3468,122647,0
2024-11-06 18:21:09,4000007162095480,4000007345029869,12197,19766,0
2024-11-06 18:21:09,4000006134279800,4000008153402966,10980,49850,0
2024-11-06 18:21:09,4000007416823950,4000008702193546,16221,105218,0
2024-11-06 18:21:09,4000000938612472,4000008367951204,14156,49445,0
2024-11-06 18:21:09,4000002804957361,4000005427138608,1999,84402,0
2024-11-06 18:21:09,4000009813745026,4000007809632414,15953,16847,0
2024-11-06 18:21:09,4000006105924376,4000004325786196,404,28616,0
2024-11-06 18:21:09,4000001765304985,4000004703986210,7135,58466,0
2024-11-06 18:21:09,4000009153264877,4000002036784153,14200,77015,0
2024-11-06 18:21:09,4000008743109626,4000007018249562,5948,189997,0
2024-11-06 18:21:09,4000007213964056,4000002849675101,38239,42781,1
2024-11-06 18:21:09,4000001794528604,4000002408765913,12014,85606,0
2024-11-06 18:21:09,4000001452780935,4000002560943811,9652,28430,0
2024-11-06 18:21:09,4000006381279057,4000009216037542,6301,98242,0
2024-11-06 18:21:09,4000007560294131,4000001092856434,5230,21250,0
2024-11-06 18:21:09,4000000274168931,4000003160854291,191,1287,0
2024-11-06 18:21:09,4000000584269734,4000006091324854,10601,78093,0
2024-11-06 18:21:09,4000006514097285,4000005410836721,10143,92266,0
2024-11-06 18:21:09,4000007164389055,4000008362745916,12147,58120,0
2024-11-06 18:21:09,4000001506839240,4000006217059830,5097,51785,0
2024-11-06 18:21:09,4000002635048919,4000006805493722,97264,109894,1
2024-11-06 18:21:09,4000006837902518,4000005903642180,16434,66833,0
2024-11-06 18:21:09,4000007845913208,4000002371869452,62826,174239,1
2024-11-06 18:21:09,4000005430761891,4000003065472819,5238,121590,0
2024-11-06 18:21:09,4000004389127501,4000002540638978,11956,109929,0
2024-11-06 18:21:09,4000008459702135,4000008013527648,8533,42817,0
2024-11-06 18:21:09,4000003129746505,4000003650817295,9887,114422,0
2024-11-06 18:21:09,4000002815946072,4000005749012861,17908,142773,0
2024-11-06 18:21:09,4000002461983759,4000001803564293,12605,96675,0
2024-11-06 18:21:09,4000002654873916,4000009417685024,346,3343,0
2024-11-06 18:21:09,4000003472615893,4000008276391054,2395,85007,0
2024-11-06 18:21:09,4000000341985721,4000002357694015,14598,99963,0
2024-11-06 18:21:09,4000001327549085,4000002905814768,11496,26941,0
2024-11-06 18:21:09,4000002105498735,4000007358291646,5098,158480,0
2024-11-06 18:21:09,4000007138924052,4000005432968718,8956,33245,0
2024-11-06 18:21:09,4000003607298540,4000009487106521,18384,35924,0
2024-11-06 18:21:09,4000008679304217,4000007032561844,15670,51082,0
2024-11-06 18:21:09,4000004127568305,4000002754981635,15349,70117,0
2024-11-06 18:21:09,4000002894306578,4000000827395643,15118,36083,0
2024-11-06 18:21:09,4000007652408912,4000004672930850,18789,62402,0
2024-11-06 18:21:09,4000001358792646,4000005384197068,17029,86024,0
2024-11-06 18:21:09,4000002185704960,4000002684190372,4136,82734,0
2024-11-06 18:21:09,4000007051239488,4000000782453692,1043,11894,0
2024-11-06 18:21:09,4000003024178960,4000002937815643,8727,13563,0
2024-11-06 18:21:09,4000000158924367,4000009843765101,17290,36596,0
2024-11-06 18:21:09,4000007318509624,4000009174583263,2400,19083,0
2024-11-06 18:21:09,4000007816209545,4000006890245375,11889,58137,0
2024-11-06 18:21:09,4000006391708459,4000000849512670,276,52350,0
2024-11-06 18:21:09,4000003259716807,4000000274195868,2644,45746,0
2024-11-06 18:21:09,4000003682514977,4000009570841265,6299,36104,0
2024-11-06 18:21:10,4000007826539147,4000009045263780,102,17941,0
2024-11-06 18:21:10,4000001480723659,4000001590267480,9229,11494,0
2024-11-06 18:21:10,4000004689712507,4000000318654722,4400,13384,0
2024-11-06 18:21:10,4000009351267086,4000001495062879,481,50913,0
2024-11-06 18:21:10,4000001042893578,4000005760138298,13232,46964,0
2024-11-06 18:21:10,4000007620589348,4000003478629153,770,28597,0
2024-11-06 18:21:10,4000009435806172,4000003142768056,30051,38746,1
2024-11-06 18:21:10,4000000248739619,4000002938156740,5949,44304,0
2024-11-06 18:21:10,4000002540317961,4000007348025690,3013,86902,0
2024-11-06 18:21:10,4000006298371500,4000001357094283,15847,47849,0
2024-11-06 18:21:10,4000006341059722,4000000628319453,242,37432,0
2024-11-06 18:21:10,4000001527890461,4000005074268393,5454,96218,0
2024-11-06 18:21:10,4000006514783090,4000004106732591,3265,71166,0
2024-11-06 18:21:10,4000008732905646,4000003247680156,18869,120710,0
2024-11-06 18:21:10,4000009850461735,4000008127465099,8486,117868,0
2024-11-06 18:21:10,4000001564082972,4000006790534126,8397,90808,0
2024-11-06 18:21:10,4000007029436158,4000002397158401,7732,95678,0
2024-11-06 18:21:10,4000008390756125,4000005943607128,12006,78733,0
2024-11-06 18:21:10,4000009160832575,4000009107263587,17958,56191,0
2024-11-06 18:21:10,4000006023457988,4000007195360281,6351,54031,0
2024-11-06 18:21:10,4000002137980650,4000007431502894,10662,61656,0
2024-11-06 18:21:10,4000009031526844,4000001976503425,3620,74418,0
2024-11-06 18:21:10,4000003210784969,4000003801495678,18138,36718,0
2024-11-06 18:21:10,4000009830714260,4000001072958432,3299,162394,0
2024-11-06 18:21:10,4000000534872967,4000006381049575,12318,66043,0
2024-11-06 18:21:10,4000002763905146,4000000512683477,7474,41342,0
2024-11-06 18:21:10,4000002713804969,4000000429716857,17148,78401,0
2024-11-06 18:21:10,4000005248670938,4000005980361746,3469,27296,0
2024-11-06 18:21:10,4000003760985149,4000002031784596,5194,65716,0
2024-11-06 18:21:10,4000000927643850,4000005831609277,8412,128099,0
2024-11-06 18:21:10,4000006135279049,4000001753208644,14272,113489,0
2024-11-06 18:21:10,4000008740235192,4000002568910432,9580,27383,0
2024-11-06 18:21:10,4000001089673420,4000007195423865,12928,17524,0
2024-11-06 18:21:10,4000001075823468,4000003182679502,16926,169548,0
2024-11-06 18:21:10,4000006291453784,4000007658902348,3386,3437,0
2024-11-06 18:21:10,4000001602874539,4000002650978149,3915,65557,0
2024-11-06 18:21:10,4000004908325768,4000009706381244,10827,168907,0
2024-11-06 18:21:10,4000006917435827,4000007526049819,359,45765,0
2024-11-06 18:21:10,4000008206149531,4000002841736901,19612,50923,0
2024-11-06 18:21:10,4000001864523071,4000004897053264,19722,29412,0
2024-11-06 18:21:10,4000005219078632,4000006137059480,11655,41114,0
2024-11-06 18:21:10,4000008965342178,4000003902864178,365,76244,0
2024-11-06 18:21:10,4000003156702983,4000005310867248,11129,30967,0
2024-11-06 18:21:10,4000005302681474,4000005471260837,3138,11166,0
2024-11-06 18:21:10,4000000467819522,4000005903714864,11105,69563,0
2024-11-06 18:21:10,4000000987342518,4000007894365219,17305,121427,0
2024-11-06 18:21:10,4000009743521802,4000005960374818,1311,42338,0
2024-11-06 18:21:10,4000002803769148,4000004169028374,13315,96077,0
2024-11-06 18:21:10,4000005681403722,4000001953487022,12711,112679,0
2024-11-06 18:21:10,4000002934601582,4000007102968457,10048,61867,0
2024-11-06 18:21:10,4000002596801736,4000002197345687,3862,135575,0
2024-11-06 18:21:10,4000002465081972,4000000234158766,17364,83311,0
2024-11-06 18:21:10,4000003768054914,4000003695074829,15761,22527,0
2024-11-06 18:21:10,4000003817429604,4000003148576099,11855,92719,0
2024-11-06 18:21:10,4000006291054780,4000005207134967,11931,18208,0
2024-11-06 18:21:10,4000001568279301,4000003861749055,12111,33213,0
2024-11-06 18:21:10,4000005109763244,4000008379426054,8714,11470,0
2024-11-06 18:21:10,4000007485091323,4000006942301788,5953,61519,0
2024-11-06 18:21:10,4000000875419329,4000006593014821,2241,80438,0
2024-11-06 18:21:10,4000004185362971,4000003594607281,17532,120180,0
2024-11-06 18:21:11,4000006905278148,4000006024918756,13969,46178,0
2024-11-06 18:21:11,4000000561392749,4000009742513800,19991,66346,0
2024-11-06 18:21:11,4000006107432592,4000006352810948,6103,31916,0
2024-11-06 18:21:11,4000000743829519,4000003295674804,8104,103223,0
2024-11-06 18:21:11,4000007682149304,4000002751439686,15961,99541,0
2024-11-06 18:21:11,4000002971860455,4000002436905713,4602,21259,0
2024-11-06 18:21:11,4000009320186755,4000006924870313,3036,9550,0
2024-11-06 18:21:11,4000000815246733,4000001387942501,3735,27451,0
2024-11-06 18:21:11,4000001042678599,4000000852173642,282,24082,0
2024-11-06 18:21:11,4000001203795869,4000004067251938,410,102257,0
2024-11-06 18:21:11,4000007480652939,4000005843701625,15681,106388,0
2024-11-06 18:21:11,4000000365792482,4000004596127831,10734,32826,0
2024-11-06 18:21:11,4000001357624097,4000000189625439,16640,181372,0
2024-11-06 18:21:11,4000001630847523,4000000917856231,14246,79452,0
2024-11-06 18:21:11,4000003957086214,4000004310975622,7374,42359,0
2024-11-06 18:21:11,4000001648239754,4000001623470952,501,59309,0
2024-11-06 18:21:11,4000004736182597,4000000173468929,17051,84414,0
2024-11-06 18:21:11,4000001860253749,4000009573418061,12190,24934,1
2024-11-06 18:21:11,4000006928517043,4000008654912075,10247,28936,0
2024-11-06 18:21:11,4000006159840379,4000008946532715,18819,23825,0
2024-11-06 18:21:11,4000004753809619,4000002461897033,13333,203206,0
